word,count
"पर",1
"जगह",1
"लिखा",1
"था",1
"यमराज",1
"http://t.co/r7rixfmrgz",1
"touch",3
"me...loud",1
"pack",1
"smellin",1
"musty",1
"tando",1
"mirali",1
"garib",1
"lootny",1
"triky",1
"dhoond",1
"liy.choki",1
"imdad",1
"hulio",1
"zyadtian",1
"urooj",1
"pr,
rpt:q",1
"buleedi",1
"bourque:",1
"http://t.co/tdia2ukqvz",1
"http://t.co/ff5zg0f8e5",1
"ファッションモンスター",1
"http://t.co/qpwkjhsnwm",1
"thailand:",1
"they&amp;#039;re",1
"http://t.co/nsw64ddsee",1
"arrives.",1
"""walk",1
"line""",1
"http://t.co/gq4596arnz",1
"http://t.co/3owejkgvnr",1
"優しいバイオ略語【r.p.d.】raccoon",1
"department：ラクーン市警察",1
"http://t.co/epzrrbvf8i",2
"#dailymailnews",1
"http://t.co/drocndvapu",1
"http://t.co/zyarrlbc4p",1
"bear",1
"motherfuckers",1
"😲",1
"http://t.co/dozo7i30yy",1
"http://t.co/yhrwk2j5zi",1
"mum's",1
"talk,",1
"officer:",3
"smack",1
"http://t.co/p9ddjvvgh5",1
"bathroom:",1
"former…",1
"http://t.co/ppm6pbmts9",1
"memory",1
"recalls",1
"us.",1
"#thegiftthatkeepsongiving",1
"14,",1
"2:53",1
"p.m.,",1
"vicksburg",1
"lane,",1
"plymouth;",1
"$1,800",1
"scrapbooking",1
"supplies",1
"stolen.",1
"despicable",1
"acts",1
"#manipur",1
"gloating",1
"civilians!
#manipurburning",1
"http://t.co/sowqt…",1
"eilat",1
"boardwalk,",1
"medics",1
"yoseftal",1
"hospital,",1
"investigating.",1
"http://t.co/4lmvlcirgk",1
"motel",1
"room.",1
"blaring.",1
"suspect...""

""at",1
"tonight,""",1
"drak…",1
"pos",2
"radical",2
"prayer",1
"irving",1
"rocked",3
"steady!!",1
"rufus",2
"wainwright..no",2
"words....if",2
"police...good",2
"lord!",2
"
https://t.co/a7i6g1zfoi",2
"were...",1
"http://t.co/kg2l3av83z",1
"(yahoo)",1
"proceed.",1
"flawed",1
"stats!",1
"sort",2
"out😊",1
"http://t.co/25qabhfqyu",1
"azcentral",1
"http://t.co/omlum3uecb",1
"bismarck",1
"http://t.co/8anzkuzzgj",1
"#missing",1
"kaitlyn",1
"parker",1
"(14).",1
"14",1
"#winnipeg.",1
"http://t.co/oxmfh9xiqd",1
"http://t.co/s1…",1
"instrument",1
"superiority",1
"elites.",1
"sitting",5
"parked",2
"824",1
"grams",1
"‘ice’",1
"http://t.co/npjvbg0nfr",1
"http://t.co/ztxmdqdbii",1
"#abuse",1
"--(contd)becoming",1
"nuisance,",1
"investigation.",1
"^np",1
"even.",1
"http://t.co/gjsxcvvw1r",1
"#lg",1
"'except",1
"land,",3
"figurehead':",2
"(lg)",1
"""figur...",1
"http://t.co/b8eomnaxsl",1
"nab",2
"ulfa",1
"rajen",1
"deka",1
"dipak",1
"bora",1
"#friends",1
"#funny",2
"april",1
"http://t.co/9n13xxyuuv",1
"nba2k16",1
"dropped",1
"dramatically",1
"area.",1
"leave,",1
"traffic,",1
"https://t.co/7q7jgss3wv",1
"των",1
"κλειδιών",1
"κρυπτογράφησης",1
"της",3
"gemalto.
γυρω-γυρω",1
"ολοι",1
"στην",3
"μεση",1
"ο",1
"μανωλης",1
"...
http://t.co/tn58pmehsx",1
"http://t.co/5gsc3uhlwv",1
"khonnews",1
"http://t.co/ulfgn0c0eg",1
"http://t.co/oijtz4k5bi",1
"witness",2
"fu:",1
"journal",1
"destroy,",1
"rant",1
"vent",1
"https://t.co/ljeaxsubou",1
"noises",1
"#jinyoung",1
"who´s",1
"#b1a…",1
"selling/loosing",1
"fire-arms",1
"murders",2
"http://t.co/o62w5sffy0",1
"http://t.co/cti6lfctro",1
"detroitnewsnow:",1
"58-year-old",2
"http://t.co/thl4dkxh4f;",1
"#detroit",3
"http://t.co/oyozolfh8r",1
"behaving",1
"criminal..continuously",1
"locations-",1
"police..
aap",1
"chan…",1
"12th",1
"#pp15000334759]",1
"http://t.co/5gdoxb7fnk",1
"wheelchair?",3
"supposed",3
"nothing's",3
"http://t.co/vgp3ejkip4",1
"shaker",1
"usual",1
"personnel",1
"luna",1
"bahay",1
"http://t.co/dbtq0vq5jg",1
"ray,",1
"realise",1
"company?",1
"http://t.co/bus73dbjj8",1
"urgent",1
"pangani",1
"#fb",1
"http://t.co/fteaatntqx",1
"http://t.co/jwvzqbeuei",1
"challenging",1
"vocabulary",1
"piece,",1
"http://t.co/x80s4ikwus",1
"""german",1
"shoot,",1
"extremist""",1
"60%",1
"americans,",1
"54%",1
"whites,",1
"racially",1
"http://t.co/d9hos0g3re",1
"http://t.co/czile9…",1
"
hail",2
"pro",2
"ppl",6
"-blame",2
"modi's",2
"lg,",2
"court
https://t.co/c3kctvsikh",2
"ryan",1
"kyd",1
"omnibus.",1
"#crimefic",1
"http://t.co/tzfksp1ipn",1
"anthony",1
"fernandez",1
"http://t.co/m1nzj83by0",1
"instantly",2
"regrets",1
"daring",1
"him!",1
"http://t.co/deq5b9w1ay",1
"squad:",1
"policewoman",1
"forcing",1
"qn-what's",1
"ailing",1
"tn",1
"http://t.co/iio19wwsb3",1
"man

read:",1
"http://t.co/ihckai258x",1
"http://t.co/jiopsgjkh0",1
"rappers.",2
"thug",2
"http://t.co/d3htu0hj…",2
"#uk:",1
"inquiry:",1
"http://t.co/gfzltcum8u",1
"chilling",1
"#militarization",2
"#police.",1
"evenhanded,",1
"gripping.",1
"https://t.co/pgcbhncd5f",1
"kinda",1
"blew",1
"nbs.",1
"#calais",1
"eritrean",1
"rita,",1
"fist-sized",1
"bruise",1
"baton.",1
"http://t.co/xzf9bezdl2",1
"new,",1
"back.",1
"also,",2
"forget",1
"👀",1
"ganesh",2
"visarjan.",2
"annual",2
"highpoint",2
"incredible",2
"management",2
"policing.",2
"aircraft",1
"perth.",1
"suggest",1
"airborne,",1
"say.
#perth",1
"#perth…",1
"story:",1
"huntersville",1
"officer's",1
"deed",1
"media»",1
"http://t.co/btlwcj3p7q",1
"http://t.co/ufnhvygxvl",1
"δίνοντας",1
"υπηρεσία",1
"την",3
"υποστήριξη",1
"απαιτούνταν",1
"για",1
"εμφύτευση",1
"του",1
"malware",1
"και",2
"υποκλοπή",1
"..
http://t.co/tn58pmehsx",2
"andreas",1
"multiplayer",1
"rpg",1
"episodul",1
"62",1
"http://t.co/we6lov7aml",1
"ten",1
"http://t.co/hjmckf7v3s",1
"#rgp",1
"calif.",1
"http://t.co/qhbhjit1lw",1
"telangana",1
"dgp",1
"commissioners",1
"cyberabad",1
"hyderabad",2
"slaughtering",1
"cows/bu…",1
"feds",1
"minors",1
"alguien",1
"aca",1
"gusta",1
"digan",1
"q",2
"juha",1
"h",1
"lähteenmäki",1
"http://t.co/p8rtmqzvcc",1
"sfc",1
"""afghans",1
"roughing",1
"ch...",1
"http://t.co/boc67scara",1
"naira",1
"naija",1
"http://t.co/fxr9bk3peu",1
"serbs",2
"republic",2
"counterfeit",2
"$130,000,",2
"producer",2
"serbia",3
"http://t.co/vp4pwlw3to",1
"ikeja",4
"magistrate",4
"ogba,",4
"agege",4
"ikeja...",4
"http://t.co/7lnqnw8k4n",1
"http://t.co/30x6p3zcss",1
"http://t.co/kaby2ihx1e",1
"28%",1
"detainees",1
"#bulgaria",1
"#policebrutality,",1
"http://t.co/pvtnovrab5",1
"http://t.co/25higglfr7",1
"http://t.co/ot8itud4k5",1
"http://t.co/mrkmdhjqiq",1
"uni",1
"marinu",1
"galat",1
"ho,",1
"tara",1
"eka",1
"bihan",1
"uthera",1
"aayera",1
"andhadundh",1
"goli",1
"chalayeka",1
"hun",1
"bangkok—tha...",1
"http://t.co/coh7hbpoh5",1
"view",1
"http://t.co/y3zh9xd0hk",1
"reina",1
"leone",1
"molested",1
"by...",1
"http://t.co/u7cmjv50al",1
"#adults",1
"#hot",1
"#bdsm",1
"#bondage",1
"#enslavement",1
"#forced",1
"#subjection",1
"#submission",1
"http://t.co/0d8h4oz9tx",1
"http://t.co/ildxdii30s",1
"outside,",1
"sirens.",1
"😐",1
"blvd",3
"😩😩",2
"circling",1
"εντόπισε",1
"τους",1
"εργαζομένους",1
"gelmato",1
"στο",1
"υπέκλεψε",1
"τα",2
"τους,..",1
"
http://t.co/tn58pmehsx",2
"today?",1
"bike!",1
"lookout",1
"escapee:",1
"kahekili",1
"krause,",1
"17...",1
"http://t.co/jinq4zoomu",1
"ar…",3
"http://t.co/tt2gkpynpn",1
"btw,",1
"inspecting",1
"dicks",1
"bikini",1
"examine",1
"woman's",1
"mine)",1
"spread",1
"in-",1
"kane",1
"case:",1
"accuser's",1
"exclusively",1
"declares",1
"cooperation",1
"bassi",3
"brings",3
"http://t.co/g4g2a29mvi",3
"http://t.co/wco5vrbnvk",3
"childish.",1
"hide",1
"bushes",1
"tickets",1
"lablibcon",1
"legacycreatedwhiletheybuiltuptheeu&gt;",1
"beat':police",1
"http://t.co/3vsq979jux",1
"http://t.co/q3q5td6a6x",4
"🙅💯",1
"έπαιξε",1
"σημαντικό",1
"ρόλο",1
"επίθεση",1
"στον",1
"κατασκευαστή",1
"καρτών",1
"sim,",1
"gemalto.",1
"country.",1
"http://t.co/lwzy5zm6g1",1
"driven",1
"greg",1
"bird",1
"nrl",1
"http://t.co/mqqif9o5v5",1
"education",1
"commendable",1
"http://t.co/j4cam9tv2i",1
"#beads",1
"#35mm",1
"#viagem",1
"#tanline",1
"#wanderlust",1
"#multitasking",1
"#marketing",1
"#nautilus",1
"#daniela",1
"#screenshot",1
"#police…",1
"http://t.co/nilluhid3m",1
"kprc",1
"houston",1
"http://t.co/qzioft9zsp",1
"worker",1
"perform",1
"http://t.co/ma9lymbcnv",1
"http://t.co/qpg…",1
"

https://t.co/kfzc3lxlxc

",1
"#asapseptemblast",3
"#fpjsangprobinsyano",2
"wow!",2
"starcast",2
"..kk-goosebumps",2
"ni",3
"mssusan",2
"cocomartin",2
"officer…",1
"people:http://t.co/fazi1con81",1
"harass",1
"ps&amp;",1
"#womenpower
#feminismistoxic",1
"http://t.co/l3yvplsolo",1
"https://t.co/mc2vhvajjo",1
"accountable",2
"unjust",2
"actions.",1
"#burundi",1
"audifax",1
"ndabitoreye",1
"explique",1
"pourquoi",1
"l'autodéfense",1
"obligatoire",1
"pouvoir",1
"criminels&gt;https://…",1
"#undisclosed",1
"adnon",1
"someone's",1
"trunk...",1
"dashcam",1
"abusive",1
"http://t.co/ahywh4o…",1
"http://t.co/i0soj9huxm",1
"heber",2
"nov.",1
"bobby",1
"walker",1
"said…",1
"http://t.co/rmymsh6c48",1
"http://t.co/geulbilrxr",1
"σύμφωνα",1
"με",1
"έγγραφα,",1
"η",1
"περιορισμούς",1
"πρόσβαση",1
"σε",1
"δεδομένα",1
"indiana",1
"graphic:",2
"http://t.co/vg3bio19vf",1
"furore:",1
"m...",1
"http://t.co/n1drry1pgb",1
"http://t.co/9oyuctkgxb",1
"hello.",1
"fat,",1
"thanks.",1
"panagoda",2
"10yrs",2
"accuse",2
"rima…",1
"dochar.
rpt:
(m.imran)",1
"present",2
"chancellor",2
"https://t.co/2ivf6nzu3v",1
"http://t.co/c8bqjbvung",1
"whataburger",1
"refusing",1
"http://t.co/zbppcjss0e",1
"club",1
"automatically",1
"mainu",1
"darr,
rakha",1
"gaddi",1
"ch",1
"pistol,
kharaab",1
"aj-kal",1
"mahool
#bohemian",1
"gosta",1
"scorpions?",1
"sting?",1
"aeromith?",1
"http://t.co/1mqwqddtvt",1
"5500",1
"lagoon",1
"#pp15000334675]",1
"22:10",1
"#pp15000334735]",1
"22:12",1
"18700",1
"#pg15000055510]",1
"crime;",1
"collateral",1
"proceedings",1
"outbid",1
"http://t.co/b92ytn3xjz",1
"metal",1
"volt",1
"rechargeable",1
"flashlight",1
"ca",1
"del.",1
"http://t.co/dzb5rpyfvb",1
"with…",1
"http://t.co/zjkmybqkuf",1
"argument",2
"person.",1
"http://t.co/doawo…",1
"hits",1
"magazine",1
"1980",1
"ramones",1
"joe",1
"jackson",1
"[link",1
"removed]",1
"http://t.co/ue7ojwu5qj",1
"jury",1
"finds",1
"“code",1
"silence”",1
"http://t.co/9grfmhnzq2",1
"rents",1
"http://t.co/om0euk5wxn",1
"http://t.co/u0wwlprhjl",1
"http://t.co/wgjy1wkk5z",1
"http://t.co/ygtcg8hfqb",1
"http://t.co/lkqu0jzzvr",1
"recorded",1
"usage",1
"programme",1
"fro…",1
"http://t.co/mv8063bif1",1
"huh...",1
"killed,",1
"13",1
"presidential",1
"palace",1
"mogadishu:",1
"biafrans!",1
"http://t.co/vjccqpbv7k",1
"stealin'",1
"senior",1
"07:16am]",1
"du…",1
"http://t.co/tdew4kw7rb",1
"amnesty",2
"international",2
"hadil",2
"al-hashlomon",2
"""extrajudicial",2
"execution.""",2
"idf",2
"blooded",2
"old-fashioned",1
"fiction.",1
"sam",1
"jenkins",1
"i’ve",1
"http://t.co/qwoj1qzvjt",1
"#ian1",1
"#iartg",1
"#qatar",1
"swiss",2
"fifa",1
"blatter:",1
"platini",1
"tipped",1
"http://t.co/grelbq9fqy",1
"extra",1
"libertytarian:",1
"homela…",1
"bartlesville",1
"thankful",1
"#bpd",1
"#bluelivesmatter",1
"[watch",1
"stonethrowers]",1
"http://t.co/bv2zih8myd",1
"http://t.co/v9p3ngndyf",1
"'nee-naw'",1
"'woo-woo'",1
"http://t.co/mbyhywvi90",1
"sacked:",1
"submitted",1
"orangutan...",1
"http://t.co/xfles9ahjf",1
"am,",1
"1:27",1
"am.",1
"cousins",1
"upv",2
"usc,",1
"cas",1
"sc,",4
"cfos",1
"sotech",1
"tac",1
"sc",1
"claims
#oneupv
http://t.co/l5cd0x8exf",1
"gun
http://t.co/gvkistbhga",1
"bigmoneymike6:",1
"later..",5
"whats",5
"profession",5
"""
bmm:",5
"#pennystocks

lapd:",5
"wolf",5
"wallstreet",5
"?

bmm:",1
"ye…",1
"pauline",1
"elle",1
"tape",2
"18-21",1
"dimanches",1
"moi",1
"traine",1
"là",1
"bas",1
"toutes",1
"semaines",1
"10h",1
"srx",1
"fait",1
"#michikoandhatchin",1
"captain",1
"reminds",1
"antonio",1
"#elcazadordelabruja",1
"thick.",1
"posing",1
"lmao.",1
"(@dunyanews):

police",1
"us...",1
"http://t.co/sc0wjjl5v2",1
"carpet:",1
"omg!!",1
"beautiful,",1
"dress

on",1
"ugly",1
"wildd😂",1
"3100",1
"multnomah",1
"#pp15000334703]",1
"21:31",1
"3500",1
"#pg15000055508]",1
"22:05",1
"loose",1
"fleeing",1
"porirua",1
"wellington",1
"http://t.co/1ed3kidbn9",1
"http://t.co/voxva…",1
"summoning",1
"muthama-",1
"cord",1
"http://t.co/t5k8yobrsg",1
"http://t.co/fa5qy7ftoj",1
"6-7",1
"disrupting",1
"b3",1
"very,",1
"http://t.co/8pdj4nuhta",1
"to...die,",1
"doncaster",1
"http://t.co/iq3b7jlemv",1
"be...police",1
"https://t.co/nfgpktxopl",1
"you?",1
"rochester",1
"scanner:",1
"disturbing.",1
"indians",2
"https://t.co/hqdtxyllcf",2
"murdered,",2
"http://t.co/d0vhia6j2e",2
"#mmiw",2
"elevator",1
"tweakin",1
"http://t.co/srjyzqlfpv",1
"leap",1
"stroud",1
"http://t.co/wtu0gdq6hd",1
"hole",1
"length",1
"width",1
"depth",1
"metres.",1
"#sinkhole",1
"stephanie",1
"mcdee",1
"http://t.co/oppqyume4o",1
"'he's",1
"gun'",1
"http://t.co/dpgi4tot6s",1
"loving",1
"http://t.co/vb4ehtrabj",1
"#hnlnow",2
"to reduce",1
"violen...",1
"http://t.co/6mx6bgfxfs",1
"vet",1
"burglary",1
"http://t.co/4m6xvrvepg",1
"http://t.co/he6dmxtocd",1
"walpole",1
"“positive",1
"tickets”",1
"http://t.co/cf6jj8fm4r",1
"#ripdex",1
"😊😊😊😊",1
"ps;",1
"drop",1
"charging",1
"looked",2
"feasible",1
"#armageddon",1
"http://t.co/0jp0k0xhjz",1
"◇◆◇◆プリケツに見えるかっこかわいいボクサーパンツ◇◆◇◆穿いて間違いなし！後ろにpoliceって大きいロゴがすごい可愛くて、プリけつのような感じに見えますよ！オススメの１枚です！値段もお手ごろです！チェック！◇◆http://t.co/0daoc8axwp◇◆",1
"admire",1
"douchebags",1
"alone.",1
"disappointed,",1
"dang",1
"&gt;&gt;",1
"http://t.co/z0nrvtwqq0",1
"#0092",1
"uniforce",1
"gloves",1
"models",1
"http://t.co/awsjoqbemp",1
"::",1
"1255",1
"interceptors",1
"https://t.co/yvzfpce9or",1
"💀",1
"""look",1
"reports!""",1
"#kendrickjohnson",1
"case,",1
"li…",1
"laughing",1
"moved",1
"glare",1
"parties",1
"bogus",1
"lines.",1
"completely",1
"entrance",1
"line.",1
"rekt",1
"nerds.",1
"twitch",1
"#kappapride",1
"http://t.co/nsnfonq0sk",1
"http://t.co/ugcog74ecx",1
"rhinos",1
"idea?",1
"https://t.co/bor2meki9i",1
"http://t.co/uftismbqdd",1
"http://t.co/s5elnkantf",1
"http://t.co/mrzmkc7pub",1
"post.",1
"retweet",1
"#reaction",1
"http://t.co/xscrfnsmlb",1
"http://t.co/iy4wloe50u",1
"hollyweird",1
"kissing",1
"another's",1
"butts",1
"station!",1
"http://t.co/ccadzipfdv",1
"audience!",1
"prasannada:",1
"cbi",1
"vbs",1
"daughter's",1
"overzealous",1
"ev…",1
"http://t.co/o9kywhphsr",1
"right,",1
"suggestive",1
"photos",1
"cartoon",1
"https://t.co/nj8dcebcbb",1
"a baltimore",1
"police o...",1
"http://t.co/hvbyqzxlzf",1
"ders",1
"1st",1
"last.",1
"hand.it's",1
"signal",1
"kharaab",1
"hone",1
"karti",1
"rahe.",1
"côte",1
"d'ivoire:",1
"l'opposition",1
"empêché",1
"http://t.co/upfm00kxqd",1
"#coteivoire",1
"drawn",1
"speechless:",1
"https://t.co/ciiqrdu734",1
"partyyyyyyyy",1
"hyppppeee",1
"whoop",2
"#kappa",1
"http://t.co/cqjdkehnpd",1
"#ndtv
http://t.co/sz180tfeeg",1
"http://t.co/so2boaqszb",1
"mods",1
"mod",2
"#7!",1
"lamborghini",1
"allahu's",2
"snack",2
"allahu",2
"akbar",2
":(",2
"http://t.co/1s6gt9wxrd",1
"http://t.co/fityqctrvm",1
"pakistani",1
"journalist",1
"thrashed",1
"http://t.co/efpq41qhw0",1
"black people",1
"http://t.co/tftqdtv0jj",1
"barrier,",2
"grass",2
"http://t.co/u55udfdd9l",2
"#govt…",1
"preaching",1
"choir.",1
"tougher",1
"tougher,",1
"everywhere.",2
"obese",1
"side.",1
"future?",1
"up!",1
"couples",1
"madh",1
"harassed.",1
"*slow",1
"vandals:",1
"caused",1
"http://t.co/vcuv50we2w",1
"gun,a",1
"~~",2
"proteting",1
"https://t.co/absykcvhnj",1
"string",1
"fires",1
"http://t.co/ub1a4qutqo",1
"police
http://t.co/dkm6pwt8vx",1
"http://t.co/povjrxxkrl",1
"#tempe",2
"collapses",2
"ambulances",2
"rushing",2
"finally",1
"scumbag!!",1
"http://t.co/sq5nogaahm",1
"#'except",1
"#careerrobot",1
"#delh...",1
"http://t.co/8c9pbowmee",1
"amtrak",1
"officers?",1
"us
http://t.co/vrgqnje8ri",1
"http://t.co/qtnkqxtrgh",1
"""standoff""",1
"subjects",2
"fled",1
"""pushing",1
"shoving""",1
"http://t.co/gjm7kkbp8x",1
"troll",1
"2014",2
"http://t.co/i8r4umtaty",1
"kong

http://t.co/yr4zvphyqh",1
"vancouver",2
"7-eleven",1
"""standoff"",",1
"armed…",1
"contemplating",1
"cop?",1
"happily",1
"oblige",1
"mind.",1
"https://t.co/3dngwh2e1x",1
"kuffs",2
"tagging",2
"fbi",4
"dumber",2
"thought,i'm",2
"retard",2
"egyptiansreborn:",1
"carries",1
"mass",1
"http://t.co/mxqaqnft8b",1
"http://t.co/ubs8khhcts",1
"http://t.co/enm0769g6o",1
"rimand.
#srilanka",1
"http://t.co/gwm3sezuuj",1
"#gurgaon,",1
"#debatecarfreetuesday",1
"great!",1
"
https://t.co/ri7ackl07e",1
"rowdy:",1
"http://t.co/eqpto3rq7a",1
"thinks",1
"lofl",1
"dive",2
"writers",2
"#amwriting",2
"#blog",2
"#mysteries",2
"empowered",1
"disorder.",1
".@amtrak",2
"waking",1
"""courtesy.""",1
"lots",1
"color.",1
"ejected",1
"far.",1
"http://t.co/mfsyxqfuup",1
"http://t.co/asifyg7fy9",1
"http://t.co/y…",1
"dug",1
"chant",1
"mondays",1
"8pm",1
"avoid",1
"ticket",1
"cunts",1
"wa",2
"62-year-old",2
"hal…",1
"http://t.co/zrhrgied3f",1
"http://t.co/qxfzv8zr8u",1
"#growingupblack",1
"permission
to",1
"ci5,",1
"nsa,",1
"and
cia,",1
"guards,",1
"priory",1
"of
scion,...",1
"http://t.co/sards4vqko",1
"surround",1
"shout,",1
"“drop",1
"“hands",1
"up”:",1
"http://t.co/mg9udovuom",1
"http://t.co/ezjsauyf…",1
"easy",1
"societal",1
"issues.",1
"scapegoat",1
"https://t.co/crb97fgcwc",1
"?

bmm…",4
"#washington",1
"vigi...",1
"http://t.co/fwn3chotz4",1
"shrabi",1
"tha
.
police:",1
"itni",1
"pi",1
"rakhi",1
"hai,

shrabi:",1
"majburi!!
police:",1
"kya",1
"mazburi",1
"thi,
shrabi:",1
"dhakkan",1
"fuxk",1
"sud",2
"probed",2
"beating.he",2
"thana",2
"mlas",3
"interrogated.",2
"will…",2
"outreach",1
"japan,",1
"like?",1
"http://t.co/tft19w7cld",1
"""baltimore",1
"reports""",1
"http://t.co/cnp2n7uwyu",1
"あれ…リモコンどこやったっけなあ…",1
"ip",1
"stealers",1
"👌",1
"http://t.co/l2vspqbh3u",1
"http://t.co/4rcnfqdvd8",1
"bye",2
"night!",1
"felisha",1
"
lol",1
"wut",1
"identification",1
"#openborderscaravan",1
"#botovo.",1
"food",1
"water.",1
"repression",1
"#hampshire",1
"launch",3
"older",4
"drivers'",2
"campaign:",2
"o...",1
"http://t.co/hd0avsedmd",1
"lives,",1
"b...",1
"http://t.co/5uklyv7c55",1
"legally",1
"http://t.co/jfegpjcbye",1
"http://t.co/mtiwi5sa31",1
"sickened",1
"core",2
"/r/pics",1
"http://t.co/yapx0tg1qc",1
"http://t.co/vff86jzn83",1
"said,",1
"edwards",1
"cinema",1
"ridiculous.",1
"http://t.co/jd9zccbzzg",1
"(video)",1
"is.",1
"interestingly",1
"though,",1
"sharing",1
"revoked.",1
"pant",1
"excites",1
"holiday.",1
"khan's",2
"cousin",1
"abdulla",1
"oshiwara",1
"station
http://t.co/ortkwxhqrw
@news_houndz",1
"russ",1
"dizdar",1
"neural",1
"encodeing",1
"enslavement",1
"sunland",1
"http://t.co/w2zmwubbnl",1
"billboard",1
"savannah,",1
"featuring",1
"shield.",1
"http://t.co/ot2mpivc4d",1
"http://t.co/ymjh4kowsz",1
"tow",1
"#pushawardslizquens

wow!",1
"bongga-",1
"force!!!",1
"#missouri",1
"asleep",1
"helicopters",1
"☺",1
"#longbeach",1
"jump-gate:",1
"patlabor",1
"http://t.co/hp5cbicibd",1
"http://t.co/zmt4n1slga",1
"http://t.co/dqnsgapb4t",1
"gareth",1
"bale",1
"http://t.co/hpckblecib",1
"gresham",2
"son's",1
"death:",1
"17-year-old",1
"boy,…",1
"http://t.co/lnq5rxcutx",1
"#pp15000334727]",1
"21:54",1
"4500",1
"woodstock",1
"#pp15000334731]",1
"22:03",2
"tags",1
"laugh",1
"#eksen",1
"27.09.2015",1
"07:23",1
"#messageinabottle",1
"3rd",1
"#pp15000334747]",1
"sure.",1
"wallula",1
"#pg15000055509]",1
"22:06",1
"http://t.co/iedvxoaaud",1
"bank:",2
"‘israeli",2
"n...",2
"http://t.co/6hhcchbuzt",1
"http://t.co/tayw2kcvir",1
"fulton",1
"http://t.co/yezmkjglxa",1
"http://t.co/jvflukkmbv",1
"http://t.co/zteivpbfxp",1
"care.
http://t.co/lu12teomsg",1
"http://t.co/rznjwuzji6",1
"http://t.co/xxuwieepbe",1
"😈",1
"http://t.co/skjzinkekj",2
"autocorrect",1
"em,",1
"spell",1
"'restaurant'",1
"quick!",1
"pow",1
"house..",1
"ohmyghaaad!!!",1
"iiyak",1
"nman",1
"mga",1
"audience",1
"😢",1
"#ihateheroin
massachusetts",1
"·",1
"
springfield",1
"from...",1
"brick""",1
"2109",1
"440",1
"eb",1
"'crackers'",1
"http://t.co/lhunziavxw",1
"issued",2
"$100",2
"bounty",2
"spokesman",1
"hkpf",1
"fourth",1
"quarter",1
"http://t.co/uwmzznvwvb",1
"#banning",1
"http://t.co/sugkpvhkup",1
"http://t.co/9fsbdrz4be",1
"hispanic",1
"160lbs",1
"5'8",1
"khaki",1
"shirt....",1
"yah",1
"luck",2
"that.…",1
"laundromat",1
"juggling",1
"romance.",1
"it--
tv",1
"exec:",1
"porcupine",1
"rainbow",1
"how...",1
"you...",1
"http://t.co/wap4xbtcvp",1
"http://t.co/dlokwpokwu",1
"http://t.co/2zz5seafo5",1
"partner",4
"night.",4
"sacks",1
"'cause",1
"'right-winger'",1
"http://t.co/fsxexbuct2",1
"http://t.co/a2b9esvwnl",1
"http://t.co/krijaonqcw",1
"http://t.co/zenok3hqsw",1
"""war",1
"different???",1
"https://t.co/vqmqqcdo2k",1
"fix",1
"problem!",1
"blk,",1
"#bye",1
"seductive",1
"sucking",1
"dong",1
"http://t.co/lnv4izqtga",1
"holders",1
"ss",1
"volume",1
"regiment",1
"nordland",1
"https://t.co/jgzmwfj06z",1
"♬",1
"#radyoeksen",1
"https://t.co/l9bulopxmb",1
"213",1
"2005",1
"seattle",1
"http://t.co/b2ajuxotji",1
"#criminaljustice",1
"inclusion
http://t.co/j6bd9zngb8",1
"http://t.co/3u4zpsvgtn",1
"http://t.co/dnkpsen1ed",1
"atrocities",1
"https://t.co/drsqbfoat0",1
"https://t.co/kdyufzqihw",1
"kharkiv",1
"inaugural",1
"https://t.co/bqxqsjeumm",1
"bf",1
"drove",1
"blaring",1
"http://t.co/q4zvkyro6v",1
"http://t.co/pnduvhfusx",1
"escuchar",1
"y",2
"inmediato",1
"recordar",1
"su",1
"voz,",1
"cuando",1
"él",1
"cantaba",1
"siendo",1
"amigos",1
"enamoraba",1
"🙈🙈",1
"kath",1
"coco",1
"martin",1
"grabe",1
"#kathnielasapseptemblast",1
"police???",1
"croatia",1
"lifts",1
"blockage",1
"bajakovo",1
"crossing:",1
"""except",1
"lt.",1
"figurehead:",1
"express""",1
"http://t.co/gofgbacnou",1
"#punjab",1
"excise",1
"equipped",1
"gadgets",1
"tax…",1
"klaussner's",1
"sister,",1
"edie",1
"swankie,",1
"http://t.co/kzhosd1xdo",1
"https://t.co/if1dqc7d5s",1
"roll",1
"marietta",1
"dept,",1
"atlanta.",1
"http://t.co/kaqoykkfbw",1
"(september",1
"25,",1
"2015)",1
"entrelineas",1
"(comunicado",1
"de…",1
"http://t.co/mu8ynmriaa",1
"#reinounido",1
"cliff",1
"suspect,",1
"insist",1
"http://t.co/fmp1ptfmnc",1
"http://t.co/lexg8a5q6j",1
"""nerd",1
"militia""",1
"phenomenon",1
"informally",1
"banding",1
"nerd",1
"culture.",1
